,fecha,año,semana,estacion,contaminante,promedio_contaminante
2061,2017-18,2017,18,46,pm10,69.77857142857142
2062,2017-18,2017,18,6,no2,17.8138880952381
2063,2017-18,2017,18,6,no,50.20934821428572
2064,2017-18,2017,18,6,nox,68.0232392857143
2065,2017-18,2017,18,6,pm10,50.607142857142854
2066,2017-18,2017,18,6,co,10.44047619047619
2067,2017-18,2017,18,43,ozono,9.545057485029943
2068,2017-18,2017,18,44,pm25,21.503184713375795
2069,2017-19,2017,19,25,pm25,29.313253012048193
2070,2017-19,2017,19,25,no2,18.89015238095238
2071,2017-19,2017,19,25,ozono,5.771112574850302
2072,2017-19,2017,19,25,no,46.43511726190475
2073,2017-19,2017,19,25,nox,65.3219273809524
2074,2017-19,2017,19,12,pm25,31.98159509202454
2075,2017-19,2017,19,12,pm10,59.36363636363637
2076,2017-19,2017,19,48,pm25,37.97899999999999
2077,2017-19,2017,19,41,ozono,7.167731325301202
2078,2017-19,2017,19,46,pm10,73.99404761904762
2079,2017-19,2017,19,6,no2,21.27750773809523
2080,2017-19,2017,19,6,no,49.431058333333326
2081,2017-19,2017,19,6,nox,70.70856309523805
2082,2017-19,2017,19,6,pm10,44.75449101796407
2083,2017-19,2017,19,6,co,10.077380952380953
2084,2017-19,2017,19,43,ozono,9.866613173652702
2085,2017-19,2017,19,44,pm25,19.85276073619632
2086,2017-20,2017,20,25,pm25,25.56547619047619
2087,2017-20,2017,20,25,no2,18.351868674698782
2088,2017-20,2017,20,25,ozono,8.653231927710848
2089,2017-20,2017,20,25,no,30.28561385542166
2090,2017-20,2017,20,25,nox,48.63744999999997
2091,2017-20,2017,20,12,pm25,30.880239520958085
2092,2017-20,2017,20,12,pm10,57.54216867469879
2093,2017-20,2017,20,48,pm25,39.59781265060242
2094,2017-20,2017,20,41,ozono,10.437060402684564
2095,2017-20,2017,20,46,pm10,64.2994011976048
2096,2017-20,2017,20,6,no2,20.827236904761893
2097,2017-20,2017,20,6,no,49.019788690476204
2098,2017-20,2017,20,6,nox,69.84702857142858
2099,2017-20,2017,20,6,pm10,47.74666666666667
2100,2017-20,2017,20,6,co,10.077380952380953
2101,2017-20,2017,20,43,ozono,13.773572023809525
2102,2017-20,2017,20,44,pm25,18.017964071856287
2103,2017-21,2017,21,25,pm25,24.78523489932886
2104,2017-21,2017,21,25,no2,18.964101333333332
2105,2017-21,2017,21,25,ozono,6.167415322580643
2106,2017-21,2017,21,25,no,29.712024
2107,2017-21,2017,21,25,nox,48.676514000000005
2108,2017-21,2017,21,12,pm25,32.05357142857143
2109,2017-21,2017,21,12,pm10,57.11904761904762
2110,2017-21,2017,21,48,pm25,44.64053414634146
2111,2017-21,2017,21,41,ozono,11.352300595238097
2112,2017-21,2017,21,46,pm10,56.714285714285715
2113,2017-21,2017,21,6,no2,23.70862606060606
2114,2017-21,2017,21,6,no,38.84531785714285
2115,2017-21,2017,21,6,nox,64.40787619047622
2116,2017-21,2017,21,6,pm10,48.357142857142854
2117,2017-21,2017,21,6,co,10.226190476190476
2118,2017-21,2017,21,43,ozono,11.150740606060603
2119,2017-21,2017,21,44,pm25,19.128048780487806
2120,2017-22,2017,22,25,pm25,22.637037037037036
2121,2017-22,2017,22,25,no2,23.445762222222218
2122,2017-22,2017,22,25,ozono,8.385582352941173
2123,2017-22,2017,22,25,no,21.639912592592587
2124,2017-22,2017,22,25,nox,45.070094814814844
2125,2017-22,2017,22,12,pm25,25.16867469879518
2126,2017-22,2017,22,12,pm10,49.109756097560975
2127,2017-22,2017,22,48,pm25,40.43405030674845
2128,2017-22,2017,22,41,ozono,10.680089880952384
2129,2017-22,2017,22,46,pm10,47.55952380952381
2130,2017-22,2017,22,6,no2,24.625722155688624
2131,2017-22,2017,22,6,no,34.736684431137725
2132,2017-22,2017,22,6,nox,59.362409580838325
2133,2017-22,2017,22,6,pm10,42.91017964071856
2134,2017-22,2017,22,6,co,10.06547619047619
2135,2017-22,2017,22,43,ozono,12.244861904761903
2136,2017-22,2017,22,44,pm25,18.520958083832337
2137,2017-23,2017,23,25,pm25,26.3109756097561
2138,2017-23,2017,23,25,no2,19.374438690476183
2139,2017-23,2017,23,25,ozono,8.940760714285716
2140,2017-23,2017,23,25,no,26.816697023809514
2141,2017-23,2017,23,25,nox,46.177824404761886
2142,2017-23,2017,23,12,pm25,27.927272727272726
2143,2017-23,2017,23,12,pm10,53.25454545454546
2144,2017-23,2017,23,48,pm25,35.299272839506166
2145,2017-23,2017,23,41,ozono,10.041536309523813
2146,2017-23,2017,23,46,pm10,51.75757575757576
2147,2017-23,2017,23,6,no2,25.029319047619044
2148,2017-23,2017,23,6,no,39.400138095238084
2149,2017-23,2017,23,6,nox,64.42946428571433
2150,2017-23,2017,23,6,pm10,41.724550898203596
2151,2017-23,2017,23,6,co,10.297619047619047
2152,2017-23,2017,23,43,ozono,10.647070238095244
2153,2017-23,2017,23,44,pm25,16.295180722891565
2154,2017-24,2017,24,25,pm25,29.884848484848487
2155,2017-24,2017,24,25,no2,21.858052409638553
2156,2017-24,2017,24,25,ozono,8.382904191616767
2157,2017-24,2017,24,25,no,37.86692891566266
2158,2017-24,2017,24,25,nox,59.71999578313253
2159,2017-24,2017,24,12,pm25,30.042168674698797
2160,2017-24,2017,24,12,pm10,58.80487804878049
2161,2017-24,2017,24,48,pm25,41.28797724550897
2162,2017-24,2017,24,41,ozono,10.446157142857144
2163,2017-24,2017,24,46,pm10,64.9702380952381
2164,2017-24,2017,24,6,no2,27.141379393939395
2165,2017-24,2017,24,6,no,52.39062969696969
2166,2017-24,2017,24,6,nox,79.53201272727277
2167,2017-24,2017,24,6,pm10,41.91216216216216
2168,2017-24,2017,24,6,co,10.583333333333334
2169,2017-24,2017,24,43,ozono,9.265351204819273
2170,2017-24,2017,24,44,pm25,20.036363636363635
2171,2017-25,2017,25,25,pm25,29.303571428571427
2172,2017-25,2017,25,25,no2,19.919779878048786
2173,2017-25,2017,25,25,ozono,7.147294047619048
2174,2017-25,2017,25,25,no,29.42847559523809
2175,2017-25,2017,25,25,nox,49.181656547619035
2176,2017-25,2017,25,12,pm25,23.66216216216216
2177,2017-25,2017,25,12,pm10,51.25850340136054
2178,2017-25,2017,25,48,pm25,41.485089820359285
2179,2017-25,2017,25,41,ozono,9.579847023809519
2180,2017-25,2017,25,46,pm10,54.035714285714285
2181,2017-25,2017,25,6,no2,25.085478571428585
2182,2017-25,2017,25,6,no,42.72018392857143
2183,2017-25,2017,25,6,nox,67.80566011904763
2184,2017-25,2017,25,6,pm10,39.28915662650602
2185,2017-25,2017,25,6,co,10.06547619047619
2186,2017-25,2017,25,43,ozono,6.576285119047621
2187,2017-25,2017,25,44,pm25,22.395209580838323
2188,2017-26,2017,26,25,pm25,24.892857142857142
2189,2017-26,2017,26,25,no2,18.23675963855421
2190,2017-26,2017,26,25,ozono,8.707141566265062
2191,2017-26,2017,26,25,no,26.060651204819283
2192,2017-26,2017,26,25,nox,44.293866265060224
2193,2017-26,2017,26,12,pm25,20.24404761904762
2194,2017-26,2017,26,12,pm10,44.461077844311376
2195,2017-26,2017,26,48,pm25,38.77997650602411
2196,2017-26,2017,26,41,ozono,11.459488622754494
2197,2017-26,2017,26,46,pm10,51.36309523809524
2198,2017-26,2017,26,6,no2,23.94264846625767
2199,2017-26,2017,26,6,no,46.89011840490797
2200,2017-26,2017,26,6,nox,70.83284417177913
2201,2017-26,2017,26,6,pm10,36.03617090909091
2202,2017-26,2017,26,6,co,10.975609756097562
2203,2017-26,2017,26,43,ozono,7.25603674698795
2204,2017-26,2017,26,44,pm25,17.77710843373494
2205,2017-27,2017,27,25,pm25,21.023952095808383
2206,2017-27,2017,27,25,no2,17.608675449101803
2207,2017-27,2017,27,25,ozono,11.140004191616772
2208,2017-27,2017,27,25,no,16.810392814371266
2209,2017-27,2017,27,25,nox,34.41912694610779
2210,2017-27,2017,27,12,pm25,18.982142857142858
2211,2017-27,2017,27,12,pm10,43.541666666666664
2212,2017-27,2017,27,48,pm25,37.07776242424244
2213,2017-27,2017,27,41,ozono,14.130927380952384
2214,2017-27,2017,27,46,pm10,44.298136645962735
2215,2017-27,2017,27,6,no2,21.286149999999996
2216,2017-27,2017,27,6,no,27.300127976190474
2217,2017-27,2017,27,6,nox,48.58631547619047
2218,2017-27,2017,27,6,pm10,35.17716826347306
2219,2017-27,2017,27,6,co,10.0
2220,2017-27,2017,27,43,ozono,8.558692857142857
2221,2017-27,2017,27,44,pm25,17.8855421686747
2222,2017-28,2017,28,25,pm25,24.00595238095238
2223,2017-28,2017,28,25,no2,21.18622023809524
2224,2017-28,2017,28,25,ozono,10.308180838323361
2225,2017-28,2017,28,25,no,23.380908928571426
2226,2017-28,2017,28,25,nox,44.55131488095238
2227,2017-28,2017,28,12,pm25,24.767857142857142
2228,2017-28,2017,28,12,pm10,51.982142857142854
2229,2017-28,2017,28,48,pm25,50.400492771084345
2230,2017-28,2017,28,41,ozono,14.141925595238089
2231,2017-28,2017,28,46,pm10,50.75449101796407
2232,2017-28,2017,28,6,no2,26.118787116564416
2233,2017-28,2017,28,6,no,36.736282822085876
2234,2017-28,2017,28,6,nox,62.8546116564417
2235,2017-28,2017,28,6,pm10,45.70241866666664
2236,2017-28,2017,28,6,co,10.0
2237,2017-28,2017,28,43,ozono,7.883833132530119
2238,2017-28,2017,28,44,pm25,30.196428571428573
2239,2017-29,2017,29,25,pm25,24.134146341463413
2240,2017-29,2017,29,25,no2,17.955454268292687
2241,2017-29,2017,29,25,ozono,9.20190476190477
2242,2017-29,2017,29,25,no,22.893843902439034
2243,2017-29,2017,29,25,nox,40.83055731707318
2244,2017-29,2017,29,12,pm25,22.72289156626506
2245,2017-29,2017,29,12,pm10,45.355421686746986
2246,2017-29,2017,29,48,pm25,39.4359387878788
2247,2017-29,2017,29,41,ozono,12.087425454545452
2248,2017-29,2017,29,46,pm10,41.851851851851855
2249,2017-29,2017,29,6,no2,21.63908214285715
2250,2017-29,2017,29,6,no,33.85894404761906
2251,2017-29,2017,29,6,nox,55.498420238095235
2252,2017-29,2017,29,6,pm10,37.14220773809524
2253,2017-29,2017,29,43,ozono,7.096814371257483
2254,2017-29,2017,29,44,pm25,20.775757575757577
2255,2017-30,2017,30,25,pm25,20.718562874251496
2256,2017-30,2017,30,25,no2,17.395418750000008
2257,2017-30,2017,30,25,ozono,10.055670676691731
2258,2017-30,2017,30,25,no,18.533601875000006
2259,2017-30,2017,30,25,nox,35.91550500000001
2260,2017-30,2017,30,12,pm25,21.898809523809526
2261,2017-30,2017,30,12,pm10,44.904761904761905
2262,2017-30,2017,30,48,pm25,32.8359155688623
2263,2017-30,2017,30,41,ozono,14.447733734939767
2264,2017-30,2017,30,46,pm10,39.44047619047619
2265,2017-30,2017,30,6,no2,23.864067073170727
2266,2017-30,2017,30,6,no,24.44830606060607
2267,2017-30,2017,30,6,nox,48.60188
2268,2017-30,2017,30,6,pm10,37.91186227544908
2269,2017-30,2017,30,43,ozono,8.52342469879518
2270,2017-30,2017,30,44,pm25,18.335365853658537
2271,2017-31,2017,31,25,pm25,25.642857142857142
2272,2017-31,2017,31,25,no2,18.24609702380952
2273,2017-31,2017,31,25,ozono,12.690442276422772
2274,2017-31,2017,31,25,no,24.74467916666668
2275,2017-31,2017,31,25,nox,42.974156547619046
2276,2017-31,2017,31,12,pm25,29.00625
2277,2017-31,2017,31,12,pm10,56.21084337349398
2278,2017-31,2017,31,48,pm25,40.729232934131716
2279,2017-31,2017,31,41,ozono,13.67857857142857
2280,2017-31,2017,31,46,pm10,47.05952380952381
2281,2017-31,2017,31,6,no2,28.55181323529412
2282,2017-31,2017,31,6,no,39.12563823529411
2283,2017-31,2017,31,6,nox,67.6486580882353
2284,2017-31,2017,31,6,pm10,47.31947531645567
2285,2017-31,2017,31,6,co,15.054054054054054
2286,2017-31,2017,31,43,ozono,5.850775449101798
2287,2017-31,2017,31,44,pm25,29.491017964071855
2288,2017-32,2017,32,25,pm25,20.46951219512195
2289,2017-32,2017,32,25,no2,17.959207878787883
2290,2017-32,2017,32,25,ozono,13.719370769230775
2291,2017-32,2017,32,25,no,14.454321212121208
2292,2017-32,2017,32,25,nox,32.41330727272729
2293,2017-32,2017,32,12,pm25,23.13095238095238
2294,2017-32,2017,32,12,pm10,43.44642857142857
2295,2017-32,2017,32,48,pm25,35.63278452380952
2296,2017-32,2017,32,41,ozono,13.428714970059886
2297,2017-32,2017,32,46,pm10,39.16766467065868
2298,2017-32,2017,32,6,no2,27.79933151515152
2299,2017-32,2017,32,6,no,30.725167272727266
2300,2017-32,2017,32,6,nox,58.52518484848486
2301,2017-32,2017,32,6,pm10,35.36407575757576
2302,2017-32,2017,32,6,co,14.553333333333333
2303,2017-32,2017,32,43,ozono,7.9239595238095175
2304,2017-32,2017,32,44,pm25,17.829268292682926
2305,2017-33,2017,33,25,pm25,24.732142857142858
2306,2017-33,2017,33,25,no2,19.898776047904203
2307,2017-33,2017,33,25,ozono,11.752073437500004
2308,2017-33,2017,33,25,no,21.338235329341323
2309,2017-33,2017,33,25,nox,41.222413772455106
2310,2017-33,2017,33,12,pm25,29.221556886227546
2311,2017-33,2017,33,12,pm10,55.77245508982036
2312,2017-33,2017,33,48,pm25,33.35129101796407
2313,2017-33,2017,33,41,ozono,12.08935
2314,2017-33,2017,33,46,pm10,49.07142857142857
2315,2017-33,2017,33,6,no2,23.394690361445775
2316,2017-33,2017,33,6,no,40.88326107784431
2317,2017-33,2017,33,6,nox,64.57013652694613
2318,2017-33,2017,33,6,pm10,46.66716727272727
2319,2017-33,2017,33,6,co,12.151515151515152
2320,2017-33,2017,33,43,ozono,6.7435748502994
2321,2017-33,2017,33,44,pm25,22.158227848101266
2322,2017-34,2017,34,25,pm25,23.857142857142858
2323,2017-34,2017,34,25,no2,18.023646428571425
2324,2017-34,2017,34,25,ozono,13.145742682926832
2325,2017-34,2017,34,25,no,16.305149404761913
2326,2017-34,2017,34,25,nox,34.32865833333333
2327,2017-34,2017,34,12,pm25,24.408536585365855
2328,2017-34,2017,34,12,pm10,46.78915662650602
2329,2017-34,2017,34,48,pm25,40.75244131736526
2330,2017-34,2017,34,41,ozono,13.0785
2331,2017-34,2017,34,46,pm10,42.535714285714285
2332,2017-34,2017,34,6,no2,12.613968750000002
2333,2017-34,2017,34,6,no,38.38016134969325
2334,2017-34,2017,34,6,nox,51.71414500000001
2335,2017-34,2017,34,6,pm10,46.29393869047617
2336,2017-34,2017,34,6,co,10.401197604790418
2337,2017-34,2017,34,43,ozono,7.963923214285716
2338,2017-34,2017,34,44,pm25,24.41317365269461
2339,2017-34,2017,34,79,pm25,18.116972222222223
2340,2017-35,2017,35,25,pm25,23.053571428571427
2341,2017-35,2017,35,25,no2,20.519471951219508
2342,2017-35,2017,35,25,ozono,13.685424683544303
2343,2017-35,2017,35,25,no,14.746543292682922
2344,2017-35,2017,35,25,nox,35.26598719512194
2345,2017-35,2017,35,12,pm25,26.76219512195122
2346,2017-35,2017,35,12,pm10,52.0375
2347,2017-35,2017,35,48,pm25,38.729619008264464
2348,2017-35,2017,35,41,ozono,16.536809815950917
2349,2017-35,2017,35,46,pm10,42.86904761904762
2350,2017-35,2017,35,6,no2,17.48103571428571
2351,2017-35,2017,35,6,no,30.73674294871792
2352,2017-35,2017,35,6,nox,48.61720584415583
2353,2017-35,2017,35,6,pm10,41.10187520661158
2354,2017-35,2017,35,6,co,10.440251572327044
2355,2017-35,2017,35,43,ozono,8.354565662650604
2356,2017-35,2017,35,44,pm25,22.93452380952381
2357,2017-35,2017,35,79,pm25,18.71326241610739
2358,2017-36,2017,36,25,pm25,26.347305389221557
2359,2017-36,2017,36,25,no2,20.931858333333327
2360,2017-36,2017,36,25,ozono,13.94535912408759
2361,2017-36,2017,36,25,no,20.32055238095239
2362,2017-36,2017,36,25,nox,41.21725297619047
2363,2017-36,2017,36,12,pm25,28.897590361445783
2364,2017-36,2017,36,12,pm10,54.69090909090909
2365,2017-36,2017,36,48,pm25,40.42343571428572
2366,2017-36,2017,36,41,ozono,16.678767123287678
2367,2017-36,2017,36,46,pm10,44.910714285714285
2368,2017-36,2017,36,6,no2,19.865056969696973
2369,2017-36,2017,36,6,no,36.58188303030305
2370,2017-36,2017,36,6,nox,56.44679212121212
2371,2017-36,2017,36,6,pm10,44.331353293413194
2372,2017-36,2017,36,6,co,10.0
2373,2017-36,2017,36,43,ozono,6.880985119047616
2374,2017-36,2017,36,44,pm25,20.271084337349397
2375,2017-36,2017,36,79,pm25,20.931285119047622
2376,2017-36,2017,36,80,pm25,18.700653020134222
2377,2017-37,2017,37,25,pm25,24.204819277108435
2378,2017-37,2017,37,25,no2,21.699549090909084
2379,2017-37,2017,37,25,ozono,12.165212000000007
2380,2017-37,2017,37,25,no,19.133501818181827
2381,2017-37,2017,37,25,nox,40.809991515151516
2382,2017-37,2017,37,12,pm25,27.51497005988024
2383,2017-37,2017,37,12,pm10,53.868263473053894
2384,2017-37,2017,37,48,pm25,41.47910357142857
2385,2017-37,2017,37,41,ozono,13.826923076923071
2386,2017-37,2017,37,46,pm10,46.285714285714285
2387,2017-37,2017,37,6,no2,20.319598802395195
2388,2017-37,2017,37,6,no,41.510646706586826
2389,2017-37,2017,37,6,nox,61.83052994011976
2390,2017-37,2017,37,6,pm10,44.17426200000002
2391,2017-37,2017,37,6,co,10.30952380952381
2392,2017-37,2017,37,43,ozono,7.578339156626508
2393,2017-37,2017,37,44,pm25,18.6144578313253
2394,2017-37,2017,37,79,pm25,18.870636809815945
2395,2017-37,2017,37,80,pm25,17.900674213836474
2396,2017-38,2017,38,25,pm25,32.16025641025641
2397,2017-38,2017,38,25,no2,21.989641666666667
2398,2017-38,2017,38,25,ozono,17.81155625
2399,2017-38,2017,38,25,no,29.516106547619035
2400,2017-38,2017,38,25,nox,51.50525535714287
2401,2017-38,2017,38,12,pm25,37.86746987951807
2402,2017-38,2017,38,12,pm10,70.57831325301204
2403,2017-38,2017,38,48,pm25,51.7180493902439
2404,2017-38,2017,38,41,ozono,17.254878048780483
2405,2017-38,2017,38,46,pm10,60.78915662650602
2406,2017-38,2017,38,6,no2,19.460716666666684
2407,2017-38,2017,38,6,no,52.76674583333333
2408,2017-38,2017,38,6,nox,72.22742976190473
2409,2017-38,2017,38,6,pm10,57.34829107142859
2410,2017-38,2017,38,6,co,10.654761904761905
2411,2017-38,2017,38,43,ozono,8.655812574850302
2412,2017-38,2017,38,44,pm25,24.684848484848484
2413,2017-38,2017,38,79,pm25,26.449227976190485
2414,2017-38,2017,38,80,pm25,27.775545751633977
2415,2017-39,2017,39,25,pm25,28.664670658682635
2416,2017-39,2017,39,25,no2,20.57129668874172
2417,2017-39,2017,39,25,ozono,8.931248684210523
2418,2017-39,2017,39,25,no,32.73748013245033
2419,2017-39,2017,39,25,nox,53.308952980132474
2420,2017-39,2017,39,12,pm25,33.52694610778443
2421,2017-39,2017,39,12,pm10,60.90419161676647
2422,2017-39,2017,39,48,pm25,52.61865514705883
2423,2017-39,2017,39,41,ozono,10.716560509554142
2424,2017-39,2017,39,46,pm10,53.720238095238095
2425,2017-39,2017,39,6,no2,17.53821927710843
2426,2017-39,2017,39,6,no,51.845413855421675
2427,2017-39,2017,39,6,nox,69.38339156626505
2428,2017-39,2017,39,6,pm10,54.34120067567569
2429,2017-39,2017,39,6,co,10.130952380952381
2430,2017-39,2017,39,43,ozono,4.9455
2431,2017-39,2017,39,44,pm25,22.910714285714285
2432,2017-39,2017,39,79,pm25,25.782371875000003
2433,2017-39,2017,39,80,pm25,21.3942911392405
2434,2017-40,2017,40,25,pm25,31.084848484848486
2435,2017-40,2017,40,25,no2,19.97281118881119
2436,2017-40,2017,40,25,ozono,10.391941212121209
2437,2017-40,2017,40,25,no,35.140072027971996
2438,2017-40,2017,40,25,nox,55.09509930069929
2439,2017-40,2017,40,12,pm25,33.47019867549669
2440,2017-40,2017,40,12,pm10,59.34730538922156
2441,2017-40,2017,40,48,pm25,43.30836909090908
2442,2017-40,2017,40,41,ozono,10.383950617283956
2443,2017-40,2017,40,46,pm10,55.08433734939759
2444,2017-40,2017,40,6,no2,19.32357619047617
2445,2017-40,2017,40,6,no,62.09583571428569
2446,2017-40,2017,40,6,nox,81.41935357142854
2447,2017-40,2017,40,6,pm10,47.87002530120483
2448,2017-40,2017,40,6,co,10.203389830508474
2449,2017-40,2017,40,43,ozono,6.33997951807229
2450,2017-40,2017,40,44,pm25,21.802395209580837
2451,2017-40,2017,40,79,pm25,23.261207317073175
2452,2017-40,2017,40,80,pm25,22.223289041095885
2453,2017-40,2017,40,83,pm25,30.101494444444445
2454,2017-40,2017,40,84,pm25,17.147187692307696
2455,2017-40,2017,40,85,pm25,16.67335118110235
2456,2017-40,2017,40,86,pm25,27.49675531914895
2457,2017-41,2017,41,25,pm25,27.163522012578618
2458,2017-41,2017,41,25,no2,20.298753571428577
2459,2017-41,2017,41,25,ozono,9.991566060606058
2460,2017-41,2017,41,25,no,26.248166071428564
2461,2017-41,2017,41,25,nox,46.529955952380966
2462,2017-41,2017,41,12,pm25,32.20238095238095
2463,2017-41,2017,41,12,pm10,58.74404761904762
2464,2017-41,2017,41,48,pm25,50.60314936708858
2465,2017-41,2017,41,41,ozono,10.781645569620258
2466,2017-41,2017,41,46,pm10,56.131736526946106
2467,2017-41,2017,41,6,no2,15.501103658536591
2468,2017-41,2017,41,6,no,46.31849756097561
2469,2017-41,2017,41,6,nox,61.81970426829267
2470,2017-41,2017,41,6,pm10,44.9305715231788
2471,2017-41,2017,41,6,co,10.136645962732919
2472,2017-41,2017,41,43,ozono,6.262419642857141
2473,2017-41,2017,41,44,pm25,21.47590361445783
2474,2017-41,2017,41,79,pm25,23.919973053892218
2475,2017-41,2017,41,80,pm25,22.16627826086957
2476,2017-41,2017,41,83,pm25,23.0953843373494
2477,2017-41,2017,41,84,pm25,17.6105018292683
2478,2017-41,2017,41,85,pm25,15.467004848484846
2479,2017-41,2017,41,86,pm25,23.963705357142846
2480,2017-42,2017,42,25,pm25,24.36144578313253
2481,2017-42,2017,42,25,no2,18.867558433734935
2482,2017-42,2017,42,25,ozono,12.035427710843372
2483,2017-42,2017,42,25,no,21.676932530120485
2484,2017-42,2017,42,25,nox,40.54386686746988
2485,2017-42,2017,42,12,pm25,26.857142857142858
2486,2017-42,2017,42,12,pm10,49.30538922155689
2487,2017-42,2017,42,48,pm25,46.191159638554204
2488,2017-42,2017,42,41,ozono,11.448447204968943
2489,2017-42,2017,42,46,pm10,44.29761904761905
2490,2017-42,2017,42,6,no2,15.202544047619043
2491,2017-42,2017,42,6,no,29.846354761904756
2492,2017-42,2017,42,6,nox,45.04942202380952
2493,2017-42,2017,42,6,pm10,42.1355613095238
2494,2017-42,2017,42,6,co,10.232142857142858
2495,2017-42,2017,42,43,ozono,5.449316766467064
2496,2017-42,2017,42,44,pm25,18.746987951807228
2497,2017-42,2017,42,79,pm25,18.362305389221557
2498,2017-42,2017,42,80,pm25,16.929605357142854
2499,2017-42,2017,42,83,pm25,22.06128750000001
2500,2017-42,2017,42,84,pm25,14.719048502994019
2501,2017-42,2017,42,85,pm25,11.695450898203589
2502,2017-42,2017,42,86,pm25,19.375548780487797
2503,2017-43,2017,43,25,pm25,33.16167664670659
2504,2017-43,2017,43,25,no2,20.325326190476197
2505,2017-43,2017,43,25,ozono,6.330829761904759
2506,2017-43,2017,43,25,no,44.866190476190475
2507,2017-43,2017,43,25,nox,65.18105595238097
2508,2017-43,2017,43,12,pm25,38.11377245508982
2509,2017-43,2017,43,12,pm10,59.74850299401198
2510,2017-43,2017,43,48,pm25,48.14855696969699
2511,2017-43,2017,43,41,ozono,6.782035714285715
2512,2017-43,2017,43,46,pm10,58.69642857142857
2513,2017-43,2017,43,6,no2,13.547475301204829
2514,2017-43,2017,43,6,no,61.1580843373494
2515,2017-43,2017,43,6,nox,74.70539337349398
2516,2017-43,2017,43,6,pm10,49.152866666666675
2517,2017-43,2017,43,6,co,10.232142857142858
2518,2017-43,2017,43,43,ozono,4.577700000000003
2519,2017-43,2017,43,44,pm25,22.327272727272728
2520,2017-43,2017,43,79,pm25,20.919558888888883
2521,2017-43,2017,43,80,pm25,23.33250382165605
2522,2017-43,2017,43,83,pm25,27.7205383116883
2523,2017-43,2017,43,84,pm25,18.225061077844302
2524,2017-43,2017,43,85,pm25,16.968130625
2525,2017-43,2017,43,86,pm25,25.718038414634155
2526,2017-44,2017,44,25,pm25,26.4251497005988
2527,2017-44,2017,44,25,no2,19.38003511904763
2528,2017-44,2017,44,25,ozono,9.606291666666671
2529,2017-44,2017,44,25,no,28.067323809523817
2530,2017-44,2017,44,25,nox,47.44076488095239
2531,2017-44,2017,44,12,pm25,34.58433734939759
2532,2017-44,2017,44,12,pm10,55.524096385542165
2533,2017-44,2017,44,48,pm25,43.55388802395211
2534,2017-44,2017,44,41,ozono,10.118842465753419
2535,2017-44,2017,44,46,pm10,51.01010101010101
2536,2017-44,2017,44,6,no2,13.682745833333332
2537,2017-44,2017,44,6,no,45.4604636904762
2538,2017-44,2017,44,6,nox,59.143302976190476
2539,2017-44,2017,44,6,pm10,51.30333742331291
2540,2017-44,2017,44,6,co,10.0
2541,2017-44,2017,44,43,ozono,5.929052380952384
2542,2017-44,2017,44,44,pm25,21.095808383233532
2543,2017-44,2017,44,79,pm25,19.18381180124222
2544,2017-44,2017,44,80,pm25,21.20655430463577
2545,2017-44,2017,44,83,pm25,20.103665644171784
2546,2017-44,2017,44,84,pm25,15.191644242424239
2547,2017-44,2017,44,85,pm25,13.257111585365854
2548,2017-44,2017,44,86,pm25,21.647198203592808
2549,2017-45,2017,45,25,pm25,28.165644171779142
2550,2017-45,2017,45,25,no2,18.874851515151523
2551,2017-45,2017,45,25,ozono,10.754568862275448
2552,2017-45,2017,45,25,no,33.26127878787877
2553,2017-45,2017,45,25,nox,52.136193333333345
2554,2017-45,2017,45,12,pm25,34.36904761904762
2555,2017-45,2017,45,12,pm10,58.642857142857146
2556,2017-45,2017,45,48,pm25,46.48360061728393
2557,2017-45,2017,45,41,ozono,12.702151515151513
2558,2017-45,2017,45,46,pm10,51.910714285714285
2559,2017-45,2017,45,6,no2,13.454219254658383
2560,2017-45,2017,45,6,no,52.78015279503107
2561,2017-45,2017,45,6,nox,66.2342242236025
2562,2017-45,2017,45,6,pm10,50.256195092024555
2563,2017-45,2017,45,6,co,10.29940119760479
2564,2017-45,2017,45,43,ozono,5.399081595092025
2565,2017-45,2017,45,44,pm25,20.833333333333332
2566,2017-45,2017,45,79,pm25,21.124092727272725
2567,2017-45,2017,45,80,pm25,21.61727202380953
2568,2017-45,2017,45,83,pm25,21.93762590361446
2569,2017-45,2017,45,84,pm25,16.07936766467065
2570,2017-45,2017,45,85,pm25,14.569833757961787
2571,2017-45,2017,45,86,pm25,23.578638095238098
2572,2017-46,2017,46,25,pm25,24.601190476190474
2573,2017-46,2017,46,25,no2,16.563842261904764
2574,2017-46,2017,46,25,ozono,6.647460714285713
2575,2017-46,2017,46,25,no,28.833558928571414
2576,2017-46,2017,46,25,nox,45.39720535714288
2577,2017-46,2017,46,12,pm25,25.565217391304348
2578,2017-46,2017,46,12,pm10,48.130434782608695
2579,2017-46,2017,46,48,pm25,34.61619432624114
2580,2017-46,2017,46,41,ozono,4.85782191780822
2581,2017-46,2017,46,46,pm10,48.11309523809524
2582,2017-46,2017,46,6,no2,13.449682142857144
2583,2017-46,2017,46,6,no,57.586382142857104
2584,2017-46,2017,46,6,nox,71.0358696428571
2585,2017-46,2017,46,6,pm10,32.133146913580255
2586,2017-46,2017,46,6,co,10.06547619047619
2587,2017-46,2017,46,43,ozono,3.743381547619047
2588,2017-46,2017,46,44,pm25,13.572289156626505
2589,2017-46,2017,46,79,pm25,15.350869512195123
